"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","106","948964","0.0-28.0","battery-v0.2","","","571.9000000059605","j","elianto","#3366ff99","-1","32","0","0","1423.0999999940395","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","24","1","2","win","no-go","0"
"pit-trial","107","952068","0.0-29.0","battery-v0.2","","","250.09999999403954","v","elianto","#3366ff99","-1","32","0","0","1101.199999988079","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","25","0","2","win","no-go","0"
"pit-trial","108","955375","0.0-30.0","battery-v0.2","","","447.90000000596046","d","elianto","#3366ff99","32","32","1","0","1298.800000011921","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","26","2","1","win","go","1"
"pit-trial","109","958427","0.0-31.0","battery-v0.2","","","192.80000001192093","j","elianto","#3366ff99","-1","32","0","0","1043.0999999940395","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","27","1","2","win","no-go","0"
"pit-trial","110","961511","0.0-32.0","battery-v0.2","","","226.69999998807907","k","elianto","#f73b6a7A","32","32","1","0","735.4000000059605,1078","2","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","28","3","3","lose","go","0"
"pit-trial","111","964450","0.0-33.0","battery-v0.2","","","89.19999998807907","j","elianto","#3366ff99","-1","32","0","0","939.3000000119209,1162.6000000238419","2","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","29","1","2","win","no-go","0"
"pit-trial","112","967424","0.0-34.0","battery-v0.2","","","122.2999999821186","v","elianto","#3366ff99","-1","32","0","0","973,1218.2000000178814","2","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","30","0","2","win","no-go","0"
"pit-trial","113","970734","0.0-35.0","battery-v0.2","","","457","k","elianto","#f73b6a7A","32","32","1","-10","1307.0999999940395","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","31","3","3","lose","go","1"
"pit-trial","114","975589","0.0-36.0","battery-v0.2","","","-1","d","elianto","#3366ff99","32","-1","0","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","32","2","1","win","go","1"
"pit-trial","115","980449","0.0-37.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","33","0","2","win","no-go","0"
"pit-trial","116","985306","0.0-38.0","battery-v0.2","","","-1","d","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","34","2","1","win","go","0"
"pit-trial","117","990170","0.0-39.0","battery-v0.2","","","-1","j","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","35","1","2","win","no-go","0"
"pit-trial","118","995029","0.0-40.0","battery-v0.2","","","-1","k","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","36","3","3","lose","go","0"
"pit-trial","119","998967","0.0-41.0","battery-v0.2","","","1081.7999999821186","j","elianto","#3366ff99","-1","32","0","0","1932","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","37","1","2","win","no-go","0"
"pit-trial","120","1002684","0.0-42.0","battery-v0.2","","","856.9000000059605","d","elianto","#3366ff99","32","32","1","+10","1707.199999988079","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","38","2","1","win","go","0"
"pit-trial","121","1007544","0.0-43.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","39","0","2","win","no-go","0"
"pit-trial","122","1011101","0.0-44.0","battery-v0.2","","","699.0999999940395","k","elianto","#f73b6a7A","32","32","1","0","1549.7000000178814","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","40","3","3","lose","go","0"
"pit-trial","123","1015961","0.0-45.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","41","0","2","win","no-go","0"
"pit-trial","124","1019401","0.0-46.0","battery-v0.2","","","579.5","k","elianto","#f73b6a7A","32","32","1","0","1430.5","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","42","3","3","lose","go","0"
"pit-trial","125","1022890","0.0-47.0","battery-v0.2","","","633.5","d","elianto","#3366ff99","32","32","1","+10","1484.0999999940395","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","43","2","1","win","go","0"
"pit-trial","126","1027111","0.0-48.0","battery-v0.2","","","1367.4000000059605","j","elianto","#3366ff99","-1","32","0","0","2217.9000000059605","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","44","1","2","win","no-go","0"
"pit-trial","127","1031708","0.0-49.0","battery-v0.2","","","1739.5","k","elianto","#f73b6a7A","32","32","1","0","2589.800000011921","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","45","3","3","lose","go","0"
"pit-trial","128","1035399","0.0-50.0","battery-v0.2","","","830.0999999940395","v","elianto","#3366ff99","-1","32","0","0","1683","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","46","0","2","win","no-go","0"
"pit-trial","129","1038893","0.0-51.0","battery-v0.2","","","638.7999999821186","d","elianto","#3366ff99","32","32","1","+10","1488.8999999761581","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","47","2","1","win","go","0"
"pit-trial","130","1042476","0.0-52.0","battery-v0.2","","","723.2999999821186","j","elianto","#3366ff99","-1","32","0","0","1573.9000000059605","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","48","1","2","win","no-go","0"
"pit-trial","131","1046679","0.0-53.0","battery-v0.2","","","1342.9000000059605","v","elianto","#3366ff99","-1","32","0","0","2193.2000000178814","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","49","0","2","win","no-go","0"
"pit-trial","132","1051535","0.0-54.0","battery-v0.2","","","-1","d","elianto","#3366ff99","32","-1","0","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","50","2","1","win","go","1"
"pit-trial","133","1055734","0.0-55.0","battery-v0.2","","","1344.5","k","elianto","#f73b6a7A","32","32","1","0","2194.800000011921","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","51","3","3","lose","go","0"
"pit-trial","134","1060590","0.0-56.0","battery-v0.2","","","-1","j","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","52","1","2","win","no-go","1"
"pit-trial","135","1065450","0.0-57.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","53","5","3","lose","go","0"
"pit-trial","136","1070313","0.0-58.0","battery-v0.2","","","-1","d","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","54","2","1","win","go","0"
"pit-trial","137","1075177","0.0-59.0","battery-v0.2","","","-1","e","elianto","#f73b6a7A","-1","-1","1","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","55","4","4","lose","no-go","1"
"pit-trial","138","1080034","0.0-60.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","56","0","2","win","no-go","0"
"pit-trial","139","1084898","0.0-61.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","57","5","3","lose","go","0"
"pit-trial","140","1089763","0.0-62.0","battery-v0.2","","","-1","d","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","58","2","1","win","go","0"
"pit-trial","141","1094624","0.0-63.0","battery-v0.2","","","-1","e","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","59","4","4","lose","no-go","0"
"pit-trial","142","1099482","0.0-64.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","60","0","2","win","no-go","0"
"pit-trial","143","1104346","0.0-65.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","61","5","3","lose","go","0"
"pit-trial","144","1109204","0.0-66.0","battery-v0.2","","","-1","s","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","62","6","2","win","no-go","0"
"pit-trial","145","1114069","0.0-67.0","battery-v0.2","","","-1","e","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","63","4","4","lose","no-go","0"
"pit-trial","146","1118930","0.0-68.0","battery-v0.2","","","-1","d","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","64","2","1","win","go","0"
"pit-trial","147","1125043","0.0-69.0","battery-v0.2","","","-1","s","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","65","6","2","win","no-go","1"
