"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","responses","num_errors","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","242","2619625","0.0-122.0","battery-v0.2","","","-1","","","k","elianto","#3366ff99"," ","-1","0","+10","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","118","8","1","win","go","1"
"pit-trial","243","2624484","0.0-123.0","battery-v0.2","","","-1","","","v","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","119","11","4","lose","no-go","0"
"pit-trial","244","2629343","0.0-124.0","battery-v0.2","","","-1","","","j","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","120","10","3","lose","go","0"
"pit-trial","245","2634202","0.0-125.0","battery-v0.2","","","-1","","","j","elianto","#f73b6a7A"," ","-1","0","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","121","10","3","lose","go","1"
"pit-trial","246","2639061","0.0-126.0","battery-v0.2","","","-1","","","v","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","122","11","4","lose","no-go","0"
"pit-trial","247","2643920","0.0-127.0","battery-v0.2","","","-1","","","k","elianto","#3366ff99"," ","-1","0","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","123","8","1","win","go","0"
"pit-trial","248","2648778","0.0-128.0","battery-v0.2","","","-1","","","d","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","124","9","2","win","no-go","0"
"pit-trial","249","2653632","0.0-129.0","battery-v0.2","","","-1","","","v","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","125","11","4","lose","no-go","0"
"pit-trial","250","2658490","0.0-130.0","battery-v0.2","","","-1","","","k","elianto","#3366ff99"," ","-1","0","+10","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","126","8","1","win","go","1"
"pit-trial","251","2663349","0.0-131.0","battery-v0.2","","","-1","","","j","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","127","10","3","lose","go","0"
"pit-trial","252","2668208","0.0-132.0","battery-v0.2","","","-1","","","d","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","128","9","2","win","no-go","0"
"pit-trial","253","2673061","0.0-133.0","battery-v0.2","","","-1","","","k","elianto","#3366ff99"," ","-1","0","+10","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","129","8","1","win","go","1"
"pit-trial","254","2677920","0.0-134.0","battery-v0.2","","","-1","","","j","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","130","10","3","lose","go","0"
"pit-trial","255","2682779","0.0-135.0","battery-v0.2","","","-1","","","d","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","131","9","2","win","no-go","0"
"pit-trial","256","2687632","0.0-136.0","battery-v0.2","","","-1","","","v","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","132","11","4","lose","no-go","0"
"pit-trial","257","2692491","0.0-137.0","battery-v0.2","","","-1","","","v","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","133","11","4","lose","no-go","0"
"pit-trial","258","2697344","0.0-138.0","battery-v0.2","","","-1","","","k","elianto","#3366ff99"," ","-1","0","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","134","8","1","win","go","0"
"pit-trial","259","2702201","0.0-139.0","battery-v0.2","","","-1","","","d","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","135","9","2","win","no-go","0"
"pit-trial","260","2707056","0.0-140.0","battery-v0.2","","","-1","","","j","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","136","10","3","lose","go","0"
"pit-trial","261","2711915","0.0-141.0","battery-v0.2","","","-1","","","d","elianto","#3366ff99","-1","-1","1","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","137","9","2","win","no-go","1"
"pit-trial","262","2716768","0.0-142.0","battery-v0.2","","","-1","","","v","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","138","11","4","lose","no-go","0"
"pit-trial","263","2721627","0.0-143.0","battery-v0.2","","","-1","","","j","elianto","#f73b6a7A"," ","-1","0","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","139","10","3","lose","go","1"
"pit-trial","264","2726486","0.0-144.0","battery-v0.2","","","-1","","","k","elianto","#3366ff99"," ","-1","0","0","[]","0","2","","","","","999&age=19&gender=f&participant_ID=888","140","8","1","win","go","0"
"pit-instructions","265","2740305","0.0-145.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":5503.399999976158},{""page_index"":1,""viewing_time"":8313.800000071526}]","13817.5","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","266","2745164","0.0-146.0","battery-v0.2","","","-1","","","r","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","141","1","2","win","no-go","0"
"pit-trial","267","2750019","0.0-147.0","battery-v0.2","","","-1","","","h","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","142","3","3","lose","go","0"
"pit-trial","268","2754879","0.0-148.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","143","2","1","win","go","0"
"pit-trial","269","2759738","0.0-149.0","battery-v0.2","","","-1","","","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","144","0","2","win","no-go","0"
"pit-trial","270","2764595","0.0-150.0","battery-v0.2","","","-1","","","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","145","0","2","win","no-go","0"
"pit-trial","271","2769451","0.0-151.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","146","2","1","win","go","0"
"pit-trial","272","2774311","0.0-152.0","battery-v0.2","","","-1","","","r","elianto","#3366ff99","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","147","1","2","win","no-go","1"
"pit-trial","273","2779168","0.0-153.0","battery-v0.2","","","-1","","","h","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","148","3","3","lose","go","0"
"pit-trial","274","2784027","0.0-154.0","battery-v0.2","","","-1","","","r","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","149","1","2","win","no-go","0"
"pit-trial","275","2788880","0.0-155.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","150","2","1","win","go","0"
"pit-trial","276","2793739","0.0-156.0","battery-v0.2","","","-1","","","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","151","0","2","win","no-go","0"
"pit-trial","277","2798592","0.0-157.0","battery-v0.2","","","-1","","","h","elianto","#f73b6a7A"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","152","3","3","lose","go","1"
"pit-trial","278","2803451","0.0-158.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","153","2","1","win","go","0"
"pit-trial","279","2808307","0.0-159.0","battery-v0.2","","","-1","","","r","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","154","1","2","win","no-go","0"
"pit-trial","280","2813163","0.0-160.0","battery-v0.2","","","-1","","","h","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","155","3","3","lose","go","0"
"pit-trial","281","2818022","0.0-161.0","battery-v0.2","","","-1","","","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","156","0","2","win","no-go","0"
"pit-trial","282","2822881","0.0-162.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","157","2","1","win","go","0"
"pit-trial","283","2827740","0.0-163.0","battery-v0.2","","","-1","","","r","elianto","#3366ff99","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","158","1","2","win","no-go","1"
"pit-trial","284","2832597","0.0-164.0","battery-v0.2","","","-1","","","h","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","159","3","3","lose","go","0"
"pit-trial","285","2837452","0.0-165.0","battery-v0.2","","","-1","","","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","160","0","2","win","no-go","0"
"pit-trial","286","2842311","0.0-166.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","161","2","1","win","go","0"
"pit-trial","287","2847170","0.0-167.0","battery-v0.2","","","-1","","","h","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","162","3","3","lose","go","0"
"pit-trial","288","2852024","0.0-168.0","battery-v0.2","","","-1","","","m","elianto","#3366ff99","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","163","0","2","win","no-go","1"
"pit-trial","289","2856882","0.0-169.0","battery-v0.2","","","-1","","","r","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","164","1","2","win","no-go","0"
"pit-trial","290","2861741","0.0-170.0","battery-v0.2","","","-1","","","h","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","165","3","3","lose","go","0"
"pit-trial","291","2866594","0.0-171.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","166","2","1","win","go","1"
"pit-trial","292","2871453","0.0-172.0","battery-v0.2","","","-1","","","r","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","167","1","2","win","no-go","0"
"pit-trial","293","2876312","0.0-173.0","battery-v0.2","","","-1","","","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","168","0","2","win","no-go","0"
"pit-trial","294","2881171","0.0-174.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","169","2","1","win","go","1"
"pit-trial","295","2886030","0.0-175.0","battery-v0.2","","","-1","","","m","elianto","#3366ff99","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","170","0","2","win","no-go","1"
"pit-trial","296","2890889","0.0-176.0","battery-v0.2","","","-1","","","h","elianto","#f73b6a7A"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","171","3","3","lose","go","1"
"pit-trial","297","2895748","0.0-177.0","battery-v0.2","","","-1","","","r","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","172","1","2","win","no-go","0"
"pit-trial","298","2900607","0.0-178.0","battery-v0.2","","","-1","","","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","173","0","2","win","no-go","0"
"pit-trial","299","2905465","0.0-179.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","174","5","3","lose","go","1"
"pit-trial","300","2910319","0.0-180.0","battery-v0.2","","","-1","","","z","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","175","4","4","lose","no-go","0"
"pit-trial","301","2915177","0.0-181.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","176","2","1","win","go","0"
"pit-trial","302","2920037","0.0-182.0","battery-v0.2","","","-1","","","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","177","0","2","win","no-go","0"
"pit-trial","303","2924897","0.0-183.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","178","5","3","lose","go","0"
"pit-trial","304","2929754","0.0-184.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","179","2","1","win","go","1"
"pit-trial","305","2934613","0.0-185.0","battery-v0.2","","","-1","","","z","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","180","4","4","lose","no-go","1"
"pit-trial","306","2939472","0.0-186.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","181","5","3","lose","go","0"
"pit-trial","307","2944331","0.0-187.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","182","6","2","win","no-go","0"
"pit-trial","308","2949190","0.0-188.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","183","2","1","win","go","1"
"pit-trial","309","2954049","0.0-189.0","battery-v0.2","","","-1","","","z","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","184","4","4","lose","no-go","0"
"pit-trial","310","2958908","0.0-190.0","battery-v0.2","","","-1","","","y","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","185","2","1","win","go","0"
"pit-trial","311","2963767","0.0-191.0","battery-v0.2","","","-1","","","z","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","186","4","4","lose","no-go","0"
"pit-trial","312","2968626","0.0-192.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","187","6","2","win","no-go","1"
"pit-trial","313","2973485","0.0-193.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","188","5","3","lose","go","0"
"pit-trial","314","2978344","0.0-194.0","battery-v0.2","","","-1","","","z","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","189","4","4","lose","no-go","1"
"pit-trial","315","2983204","0.0-195.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","190","6","2","win","no-go","0"
"pit-trial","316","2988061","0.0-196.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","191","5","3","lose","go","1"
"pit-trial","317","2992920","0.0-197.0","battery-v0.2","","","-1","","","t","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","192","7","4","lose","no-go","0"
"pit-trial","318","2997779","0.0-198.0","battery-v0.2","","","-1","","","t","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","193","7","4","lose","no-go","0"
"pit-trial","319","3002638","0.0-199.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","194","5","3","lose","go","0"
"pit-trial","320","3007497","0.0-200.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","195","6","2","win","no-go","0"
"pit-trial","321","3012356","0.0-201.0","battery-v0.2","","","-1","","","z","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","196","4","4","lose","no-go","0"
"pit-trial","322","3017215","0.0-202.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","197","6","2","win","no-go","0"
"pit-trial","323","3022074","0.0-203.0","battery-v0.2","","","-1","","","z","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","198","4","4","lose","no-go","1"
"pit-trial","324","3026933","0.0-204.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","199","5","3","lose","go","1"
"pit-trial","325","3031792","0.0-205.0","battery-v0.2","","","-1","","","t","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","200","7","4","lose","no-go","0"
"pit-trial","326","3036645","0.0-206.0","battery-v0.2","","","-1","","","z","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","201","4","4","lose","no-go","1"
"pit-trial","327","3041503","0.0-207.0","battery-v0.2","","","-1","","","t","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","202","7","4","lose","no-go","0"
"pit-trial","328","3046368","0.0-208.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","203","5","3","lose","go","0"
"pit-trial","329","3051228","0.0-209.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","204","6","2","win","no-go","0"
"pit-trial","330","3056087","0.0-210.0","battery-v0.2","","","-1","","","t","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","205","7","4","lose","no-go","0"
"pit-trial","331","3060951","0.0-211.0","battery-v0.2","","","-1","","","z","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","206","4","4","lose","no-go","0"
"pit-trial","332","3065810","0.0-212.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","207","6","2","win","no-go","0"
"pit-trial","333","3070669","0.0-213.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","208","5","3","lose","go","0"
"pit-trial","334","3075528","0.0-214.0","battery-v0.2","","","-1","","","z","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","209","4","4","lose","no-go","0"
"pit-trial","335","3080387","0.0-215.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","210","5","3","lose","go","0"
"pit-trial","336","3085246","0.0-216.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","211","6","2","win","no-go","0"
"pit-trial","337","3090105","0.0-217.0","battery-v0.2","","","-1","","","t","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","212","7","4","lose","no-go","1"
"pit-trial","338","3094964","0.0-218.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","213","6","2","win","no-go","0"
"pit-trial","339","3099823","0.0-219.0","battery-v0.2","","","-1","","","t","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","214","7","4","lose","no-go","1"
"pit-trial","340","3104682","0.0-220.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","215","5","3","lose","go","0"
"pit-trial","341","3109541","0.0-221.0","battery-v0.2","","","-1","","","x","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","216","8","4","lose","no-go","0"
"pit-trial","342","3114400","0.0-222.0","battery-v0.2","","","-1","","","t","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","217","7","4","lose","no-go","0"
"pit-trial","343","3119263","0.0-223.0","battery-v0.2","","","-1","","","c","elianto","#f73b6a7A"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","218","5","3","lose","go","1"
"pit-trial","344","3124116","0.0-224.0","battery-v0.2","","","-1","","","x","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","219","8","4","lose","no-go","0"
"pit-trial","345","3128969","0.0-225.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","220","6","2","win","no-go","0"
"pit-trial","346","3133824","0.0-226.0","battery-v0.2","","","-1","","","n","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","221","10","3","lose","go","0"
"pit-trial","347","3138682","0.0-227.0","battery-v0.2","","","-1","","","x","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","222","8","4","lose","no-go","0"
"pit-trial","348","3143540","0.0-228.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","223","6","2","win","no-go","0"
"pit-trial","349","3148395","0.0-229.0","battery-v0.2","","","-1","","","f","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","224","9","1","win","go","0"
"pit-trial","350","3153253","0.0-230.0","battery-v0.2","","","-1","","","n","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","225","10","3","lose","go","0"
"pit-trial","351","3158118","0.0-231.0","battery-v0.2","","","-1","","","x","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","226","8","4","lose","no-go","0"
"pit-trial","352","3162983","0.0-232.0","battery-v0.2","","","-1","","","b","elianto","#3366ff99","-1","-1","1","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","227","6","2","win","no-go","0"
"pit-trial","353","3167842","0.0-233.0","battery-v0.2","","","-1","","","f","elianto","#3366ff99"," ","-1","0","+10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","228","9","1","win","go","1"
"pit-trial","354","3172707","0.0-234.0","battery-v0.2","","","-1","","","q","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","229","11","1","win","go","0"
"pit-trial","355","3177566","0.0-235.0","battery-v0.2","","","-1","","","x","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","230","8","4","lose","no-go","0"
"pit-trial","356","3182424","0.0-236.0","battery-v0.2","","","-1","","","f","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","231","9","1","win","go","0"
"pit-trial","357","3187283","0.0-237.0","battery-v0.2","","","-1","","","n","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","232","10","3","lose","go","0"
"pit-trial","358","3192142","0.0-238.0","battery-v0.2","","","-1","","","q","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","233","11","1","win","go","0"
"pit-trial","359","3197001","0.0-239.0","battery-v0.2","","","-1","","","f","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","234","9","1","win","go","0"
"pit-trial","360","3201866","0.0-240.0","battery-v0.2","","","-1","","","x","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","235","8","4","lose","no-go","0"
"pit-trial","361","3206725","0.0-241.0","battery-v0.2","","","-1","","","n","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","236","10","3","lose","go","0"
"pit-trial","362","3211584","0.0-242.0","battery-v0.2","","","-1","","","q","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","237","11","1","win","go","0"
"pit-trial","363","3216443","0.0-243.0","battery-v0.2","","","-1","","","x","elianto","#f73b6a7A","-1","-1","1","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","238","8","4","lose","no-go","0"
"pit-trial","364","3221302","0.0-244.0","battery-v0.2","","","-1","","","f","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","239","9","1","win","go","0"
"pit-trial","365","3226161","0.0-245.0","battery-v0.2","","","-1","","","n","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","240","10","3","lose","go","0"
"pit-trial","366","3231019","0.0-246.0","battery-v0.2","","","-1","","","n","elianto","#f73b6a7A"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","241","10","3","lose","go","1"
"pit-trial","367","3235879","0.0-247.0","battery-v0.2","","","-1","","","q","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","242","11","1","win","go","0"
"pit-trial","368","3240737","0.0-248.0","battery-v0.2","","","-1","","","x","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","243","8","4","lose","no-go","1"
"pit-trial","369","3245596","0.0-249.0","battery-v0.2","","","-1","","","f","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","244","9","1","win","go","0"
"pit-trial","370","3250455","0.0-250.0","battery-v0.2","","","-1","","","q","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","245","11","1","win","go","0"
"pit-trial","371","3255320","0.0-251.0","battery-v0.2","","","-1","","","f","elianto","#3366ff99"," ","-1","0","0","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","246","9","1","win","go","0"
"pit-trial","372","3260179","0.0-252.0","battery-v0.2","","","-1","","","x","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","247","8","4","lose","no-go","1"
"pit-trial","373","3265038","0.0-253.0","battery-v0.2","","","-1","","","n","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","3","","","","","999&age=19&gender=f&participant_ID=888","248","10","3","lose","go","0"
