"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value"
"pit-trial","30","194705","0.0-1.0-4.10-0.10","battery-v0.2","","1146.9000000070082","2","elianto","#3366ff99","-1","32","0","+1","2647.2950000024866","1","0","2",""
"pit-trial","31","198121","0.0-1.0-4.11-0.11","battery-v0.2","","701.8499999976484","2","elianto","#3366ff99","-1","32","0","+1","2204.165000002831","1","0","2",""
"pit-trial","32","201226","0.0-1.0-4.12-0.12","battery-v0.2","","392.8850000083912","2","elianto","#3366ff99","-1","32","0","+1","1894.7250000055647","1","0","2",""
"pit-trial","33","204179","0.0-1.0-4.13-0.13","battery-v0.2","","239.1549999883864","2","elianto","#3366ff99","-1","32","0","+1","1739.6699999953853","1","0","2",""
"pit-trial","34","207220","0.0-1.0-4.14-0.14","battery-v0.2","","328.1450000067707","2","elianto","#3366ff99","-1","32","0","+1","1828.8099999917904","1","0","2",""
"pit-trial","35","210095","0.0-1.0-4.15-0.15","battery-v0.2","","163.87499999837019","2","elianto","#3366ff99","-1","32","0","+1","1664.0499999921303","1","0","2",""
"pit-trial","36","213052","0.0-1.0-4.16-0.16","battery-v0.2","","239.4849999982398","2","elianto","#3366ff99","-1","32","0","+1","1744.2650000011781","1","0","2",""
"pit-trial","37","215915","0.0-1.0-4.17-0.17","battery-v0.2","","153.8799999980256","2","elianto","#3366ff99","-1","32","0","+1","1654.1350000043167","1","0","2",""
"pit-trial","38","218806","0.0-1.0-4.18-0.18","battery-v0.2","","181.23500001092907","2","elianto","#3366ff99","-1","32","0","+1","1681.6999999864493","1","0","2",""
"pit-trial","39","222004","0.0-1.0-4.19-0.19","battery-v0.2","","484.98500000278","2","elianto","#3366ff99","-1","32","0","+1","1985.6699999945704","1","0","2",""
"pit-trial","40","224823","0.0-1.0-4.20-0.20","battery-v0.2","","109.18499999388587","2","elianto","#3366ff99","-1","32","0","+1","1609.4500000035623","1","0","2",""
"pit-trial","41","227649","0.0-1.0-4.21-0.21","battery-v0.2","","115.69500000041444","2","elianto","#3366ff99","-1","32","0","+1","1615.9349999943515","1","0","2",""
"pit-trial","42","231665","0.0-1.0-4.22-0.22","battery-v0.2","","-1","2","elianto","#3366ff99","-1","-1","1","+10","","0","0","2",""
"pit-trial","43","235676","0.0-1.0-4.23-0.23","battery-v0.2","","-1","2","elianto","#3366ff99","-1","-1","1","+10","","0","0","2",""
"pit-trial","44","238694","0.0-1.0-4.24-0.24","battery-v0.2","","309.6700000023702","2","elianto","#3366ff99","-1","32","0","+1","1810.4650000022957","1","0","2",""
"pit-trial","45","241643","0.0-1.0-4.25-0.25","battery-v0.2","","236.04500001238193","2","elianto","#3366ff99","-1","32","0","+1","1736.4549999911105","1","0","2",""
"pit-trial","46","244563","0.0-1.0-4.26-0.26","battery-v0.2","","208.40500001213513","2","elianto","#3366ff99","-1","32","0","+1","1232.7499999955762,1710.0499999942258","2","0","2",""
"pit-trial","47","248574","0.0-1.0-4.27-0.27","battery-v0.2","","-1","2","elianto","#3366ff99","-1","-1","1","+10","","0","0","2",""
"pit-trial","48","252586","0.0-1.0-4.28-0.28","battery-v0.2","","-1","2","elianto","#3366ff99","-1","-1","1","+10","","0","0","2",""
"pit-trial","49","256596","0.0-1.0-4.29-0.29","battery-v0.2","","-1","2","elianto","#3366ff99","-1","-1","1","+10","2866.8050000123912","1","0","2",""
"call-function","50","256602","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","",""
"pit-instructions","51","413591","0.0-1.0-6.0","battery-v0.2","[{""page_index"":0,""viewing_time"":156514.2349999951},{""page_index"":1,""viewing_time"":465.72500000183936}]","156980.28499999782","","","","","","","","","","","",""
"pit-trial","52","417244","0.0-1.0-7.0-0.0","battery-v0.2","","944.5149999955902","3","elianto","#f73b6a7A","-1","32","0","-10","2446.0649999964517","1","0","3",""
"pit-trial","53","421256","0.0-1.0-7.1-0.1","battery-v0.2","","-1","3","elianto","#f73b6a7A","-1","-1","1","-1","3894.659999990836","1","0","3",""
"pit-trial","54","425131","0.0-1.0-7.2-0.2","battery-v0.2","","1161.6999999969266","3","elianto","#f73b6a7A","-1","32","0","-10","2662.7000000007683","1","0","3",""
"pit-trial","55","429148","0.0-1.0-7.3-0.3","battery-v0.2","","-1","3","elianto","#f73b6a7A","-1","-1","1","-1","","0","0","3",""
"pit-trial","56","433159","0.0-1.0-7.4-0.4","battery-v0.2","","-1","3","elianto","#f73b6a7A","-1","-1","1","-1","","0","0","3",""
