"trial_type","trial_index","time_elapsed","internal_node_id","task_version","rune","rune_set","hex","correct","choice","rt","accuracy","outcome","keys","total_keys","sub","block","trial","stimulus","robot","valence","action","sham"
"pit-trial","145","742327","0.0-145.0","battery-v0.2","m","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","145","0","2","win","no-go","0"
"pit-trial","146","747191","0.0-146.0","battery-v0.2","r","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","146","1","2","win","no-go","0"
"pit-trial","147","752049","0.0-147.0","battery-v0.2","h","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","147","3","3","lose","go","0"
"pit-trial","148","756913","0.0-148.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","148","2","1","win","go","0"
"pit-trial","149","761779","0.0-149.0","battery-v0.2","r","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","149","1","2","win","no-go","0"
"pit-trial","150","766647","0.0-150.0","battery-v0.2","h","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","150","3","3","lose","go","1"
"pit-trial","151","771511","0.0-151.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","151","2","1","win","go","0"
"pit-trial","152","778306","0.0-152.0","battery-v0.2","m","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","152","0","2","win","no-go","0"
"pit-trial","153","785301","0.0-153.0","battery-v0.2","h","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","153","3","3","lose","go","0"
"pit-trial","154","792450","0.0-154.0","battery-v0.2","r","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","154","1","2","win","no-go","0"
"pit-trial","155","799675","0.0-155.0","battery-v0.2","m","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","155","0","2","win","no-go","0"
"pit-trial","156","806770","0.0-156.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","156","2","1","win","go","0"
"pit-trial","157","813899","0.0-157.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","157","2","1","win","go","0"
"pit-trial","158","820711","0.0-158.0","battery-v0.2","r","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","158","1","2","win","no-go","0"
"pit-trial","159","827490","0.0-159.0","battery-v0.2","m","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","159","0","2","win","no-go","0"
"pit-trial","160","834635","0.0-160.0","battery-v0.2","h","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","160","3","3","lose","go","1"
"pit-trial","161","841214","0.0-161.0","battery-v0.2","r","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","161","1","2","win","no-go","0"
"pit-trial","162","848876","0.0-162.0","battery-v0.2","m","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","162","0","2","win","no-go","0"
"pit-trial","163","855555","0.0-163.0","battery-v0.2","h","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","163","3","3","lose","go","1"
"pit-trial","164","862683","0.0-164.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","164","2","1","win","go","0"
"pit-trial","165","869712","0.0-165.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","165","2","1","win","go","0"
"pit-trial","166","876907","0.0-166.0","battery-v0.2","m","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","166","0","2","win","no-go","0"
"pit-trial","167","883696","0.0-167.0","battery-v0.2","h","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","167","3","3","lose","go","1"
"pit-trial","168","890748","0.0-168.0","battery-v0.2","r","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","168","1","2","win","no-go","1"
"pit-trial","169","897950","0.0-169.0","battery-v0.2","m","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","169","0","2","win","no-go","0"
"pit-trial","170","903979","0.0-170.0","battery-v0.2","h","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","170","3","3","lose","go","1"
"pit-trial","171","910215","0.0-171.0","battery-v0.2","r","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","171","1","2","win","no-go","1"
"pit-trial","172","917880","0.0-172.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","172","2","1","win","go","0"
"pit-trial","173","924758","0.0-173.0","battery-v0.2","m","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","173","0","2","win","no-go","1"
"pit-trial","174","931954","0.0-174.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","174","2","1","win","go","0"
"pit-trial","175","938649","0.0-175.0","battery-v0.2","z","elianto","#f73b6a7A","-1","-1","-1","1","-10","[]","0","3&age=8&participant_ID=5&order=1","3","175","4","4","lose","no-go","1"
"pit-trial","176","945698","0.0-176.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","176","5","3","lose","go","0"
"pit-trial","177","952850","0.0-177.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","177","5","3","lose","go","0"
"pit-trial","178","959769","0.0-178.0","battery-v0.2","m","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","178","0","2","win","no-go","1"
"pit-trial","179","966901","0.0-179.0","battery-v0.2","z","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","179","4","4","lose","no-go","0"
"pit-trial","180","973709","0.0-180.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","180","2","1","win","go","0"
"pit-trial","181","980905","0.0-181.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","181","2","1","win","go","0"
"pit-trial","182","987656","0.0-182.0","battery-v0.2","z","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","182","4","4","lose","no-go","0"
"pit-trial","183","994712","0.0-183.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","183","6","2","win","no-go","1"
"pit-trial","184","1001807","0.0-184.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","184","5","3","lose","go","0"
"pit-trial","185","1008174","0.0-185.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","185","6","2","win","no-go","0"
"pit-trial","186","1015898","0.0-186.0","battery-v0.2","z","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","186","4","4","lose","no-go","0"
"pit-trial","187","1022710","0.0-187.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","+10","[]","0","3&age=8&participant_ID=5&order=1","3","187","2","1","win","go","1"
"pit-trial","188","1029905","0.0-188.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","188","5","3","lose","go","0"
"pit-trial","189","1036701","0.0-189.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","189","5","3","lose","go","0"
"pit-trial","190","1043879","0.0-190.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","190","6","2","win","no-go","0"
"pit-trial","191","1050750","0.0-191.0","battery-v0.2","t","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","191","7","4","lose","no-go","0"
"pit-trial","192","1057943","0.0-192.0","battery-v0.2","z","elianto","#f73b6a7A","-1","-1","-1","1","-10","[]","0","3&age=8&participant_ID=5&order=1","3","192","4","4","lose","no-go","1"
"pit-trial","193","1064865","0.0-193.0","battery-v0.2","t","elianto","#f73b6a7A","-1","-1","-1","1","-10","[]","0","3&age=8&participant_ID=5&order=1","3","193","7","4","lose","no-go","1"
"pit-trial","194","1071678","0.0-194.0","battery-v0.2","z","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","194","4","4","lose","no-go","0"
"pit-trial","195","1185869","0.0-195.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","195","5","3","lose","go","0"
"pit-trial","196","1307315","0.0-196.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","196","6","2","win","no-go","0"
"pit-trial","197","1340972","0.0-197.0","battery-v0.2","t","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","197","7","4","lose","no-go","0"
"pit-trial","198","1345830","0.0-198.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","198","6","2","win","no-go","1"
"pit-trial","199","1350692","0.0-199.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","199","5","3","lose","go","0"
"pit-trial","200","1355553","0.0-200.0","battery-v0.2","z","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","200","4","4","lose","no-go","0"
"pit-trial","201","1360406","0.0-201.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","201","6","2","win","no-go","0"
"pit-trial","202","1365267","0.0-202.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","202","5","3","lose","go","1"
"pit-trial","203","1370125","0.0-203.0","battery-v0.2","z","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","203","4","4","lose","no-go","0"
"pit-trial","204","1374981","0.0-204.0","battery-v0.2","t","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","204","7","4","lose","no-go","0"
"pit-trial","205","1379840","0.0-205.0","battery-v0.2","t","elianto","#f73b6a7A","-1","-1","-1","1","-10","[]","0","3&age=8&participant_ID=5&order=1","3","205","7","4","lose","no-go","1"
"pit-trial","206","1384699","0.0-206.0","battery-v0.2","z","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","206","4","4","lose","no-go","0"
"pit-trial","207","1389556","0.0-207.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","207","5","3","lose","go","1"
"pit-trial","208","1394419","0.0-208.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","208","6","2","win","no-go","0"
"pit-trial","209","1399281","0.0-209.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","209","5","3","lose","go","0"
"pit-trial","210","1404141","0.0-210.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","210","6","2","win","no-go","1"
"pit-trial","211","1409004","0.0-211.0","battery-v0.2","t","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","211","7","4","lose","no-go","0"
"pit-trial","212","1413864","0.0-212.0","battery-v0.2","z","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","212","4","4","lose","no-go","0"
"pit-trial","213","1418726","0.0-213.0","battery-v0.2","x","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","213","8","4","lose","no-go","0"
"pit-trial","214","1423586","0.0-214.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","214","5","3","lose","go","0"
"pit-trial","215","1428444","0.0-215.0","battery-v0.2","t","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","215","7","4","lose","no-go","0"
"pit-trial","216","1433305","0.0-216.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","216","6","2","win","no-go","0"
"pit-trial","217","1438163","0.0-217.0","battery-v0.2","c","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","217","5","3","lose","go","0"
"pit-trial","218","1443022","0.0-218.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","218","6","2","win","no-go","0"
"pit-trial","219","1447883","0.0-219.0","battery-v0.2","x","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","219","8","4","lose","no-go","0"
"pit-trial","220","1452742","0.0-220.0","battery-v0.2","t","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","220","7","4","lose","no-go","0"
"pit-trial","221","1457602","0.0-221.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","221","6","2","win","no-go","0"
"pit-trial","222","1462462","0.0-222.0","battery-v0.2","f","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","222","9","1","win","go","0"
"pit-trial","223","1467321","0.0-223.0","battery-v0.2","x","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","223","8","4","lose","no-go","0"
"pit-trial","224","1472176","0.0-224.0","battery-v0.2","n","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","224","10","3","lose","go","0"
"pit-trial","225","1477032","0.0-225.0","battery-v0.2","f","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","225","9","1","win","go","0"
"pit-trial","226","1481892","0.0-226.0","battery-v0.2","b","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","226","6","2","win","no-go","1"
"pit-trial","227","1486752","0.0-227.0","battery-v0.2","n","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","227","10","3","lose","go","0"
"pit-trial","228","1491612","0.0-228.0","battery-v0.2","x","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","228","8","4","lose","no-go","0"
"pit-trial","229","1496475","0.0-229.0","battery-v0.2","x","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","229","8","4","lose","no-go","0"
"pit-trial","230","1501330","0.0-230.0","battery-v0.2","q","elianto","#3366ff99","32","-1","-1","0","+10","[]","0","3&age=8&participant_ID=5&order=1","3","230","11","1","win","go","1"
"pit-trial","231","1506190","0.0-231.0","battery-v0.2","n","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","231","10","3","lose","go","1"
"pit-trial","232","1511048","0.0-232.0","battery-v0.2","f","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","232","9","1","win","go","0"
"pit-trial","233","1515909","0.0-233.0","battery-v0.2","x","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","233","8","4","lose","no-go","0"
"pit-trial","234","1520769","0.0-234.0","battery-v0.2","f","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","234","9","1","win","go","0"
"pit-trial","235","1525629","0.0-235.0","battery-v0.2","n","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","235","10","3","lose","go","0"
"pit-trial","236","1530487","0.0-236.0","battery-v0.2","q","elianto","#3366ff99","32","-1","-1","0","+10","[]","0","3&age=8&participant_ID=5&order=1","3","236","11","1","win","go","1"
"pit-trial","237","1535343","0.0-237.0","battery-v0.2","x","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","237","8","4","lose","no-go","0"
"pit-trial","238","1540205","0.0-238.0","battery-v0.2","f","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","238","9","1","win","go","0"
"pit-trial","239","1545063","0.0-239.0","battery-v0.2","q","elianto","#3366ff99","32","-1","-1","0","+10","[]","0","3&age=8&participant_ID=5&order=1","3","239","11","1","win","go","1"
"pit-trial","240","1549924","0.0-240.0","battery-v0.2","n","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","240","10","3","lose","go","1"
"pit-trial","241","1554783","0.0-241.0","battery-v0.2","x","elianto","#f73b6a7A","-1","-1","-1","1","-10","[]","0","3&age=8&participant_ID=5&order=1","3","241","8","4","lose","no-go","1"
"pit-trial","242","1559642","0.0-242.0","battery-v0.2","q","elianto","#3366ff99","32","-1","-1","0","+10","[]","0","3&age=8&participant_ID=5&order=1","3","242","11","1","win","go","1"
"pit-trial","243","1564501","0.0-243.0","battery-v0.2","n","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","243","10","3","lose","go","0"
"pit-trial","244","1569363","0.0-244.0","battery-v0.2","f","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","244","9","1","win","go","0"
"pit-trial","245","1574223","0.0-245.0","battery-v0.2","n","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","245","10","3","lose","go","1"
"pit-trial","246","1579084","0.0-246.0","battery-v0.2","q","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","246","11","1","win","go","0"
"pit-trial","247","1583943","0.0-247.0","battery-v0.2","x","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","247","8","4","lose","no-go","0"
"pit-trial","248","1588802","0.0-248.0","battery-v0.2","f","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","248","9","1","win","go","0"
