"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","105","1430422","0.0-60.0","battery-v0.2","","-1","M","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","57","0","2","win","no-go","0"
"pit-trial","106","1437921","0.0-61.0","battery-v0.2","","-1","Z","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","58","4","4","lose","no-go","0"
"pit-trial","107","1445605","0.0-62.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","59","2","1","win","go","0"
"pit-trial","108","1452422","0.0-63.0","battery-v0.2","","-1","C","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","60","5","3","lose","go","0"
"pit-trial","109","1458422","0.0-64.0","battery-v0.2","","-1","B","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","61","6","2","win","no-go","0"
"pit-trial","110","1464422","0.0-65.0","battery-v0.2","","-1","Z","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","62","4","4","lose","no-go","0"
"pit-trial","111","1470422","0.0-66.0","battery-v0.2","","-1","C","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","63","5","3","lose","go","0"
"pit-trial","112","1476422","0.0-67.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","64","2","1","win","go","0"
"pit-trial","113","1482422","0.0-68.0","battery-v0.2","","-1","C","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","65","5","3","lose","go","0"
"pit-trial","114","1488422","0.0-69.0","battery-v0.2","","-1","B","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","66","6","2","win","no-go","0"
"pit-trial","115","1495095","0.0-70.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","67","2","1","win","go","0"
"pit-trial","116","1501422","0.0-71.0","battery-v0.2","","-1","Z","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","68","4","4","lose","no-go","0"
"pit-trial","117","1507421","0.0-72.0","battery-v0.2","","-1","C","elianto","#f73b6a7A","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","69","5","3","lose","go","1"
"pit-trial","118","1514400","0.0-73.0","battery-v0.2","","-1","B","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","70","6","2","win","no-go","0"
"pit-trial","119","1521516","0.0-74.0","battery-v0.2","","-1","T","elianto","#f73b6a7A","-1","-1","1","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","71","7","4","lose","no-go","1"
"pit-trial","120","1527421","0.0-75.0","battery-v0.2","","-1","Z","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","72","4","4","lose","no-go","0"
"pit-trial","121","1533421","0.0-76.0","battery-v0.2","","-1","B","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","73","6","2","win","no-go","0"
"pit-trial","122","1540419","0.0-77.0","battery-v0.2","","-1","Z","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","74","4","4","lose","no-go","0"
"pit-trial","123","1546422","0.0-78.0","battery-v0.2","","-1","T","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","75","7","4","lose","no-go","0"
"pit-trial","124","1553908","0.0-79.0","battery-v0.2","","-1","C","elianto","#f73b6a7A","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","76","5","3","lose","go","1"
"pit-trial","125","1560536","0.0-80.0","battery-v0.2","","-1","C","elianto","#f73b6a7A","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","77","5","3","lose","go","1"
"pit-trial","126","1566421","0.0-81.0","battery-v0.2","","-1","Z","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","78","4","4","lose","no-go","0"
"pit-trial","127","1572421","0.0-82.0","battery-v0.2","","-1","B","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","79","6","2","win","no-go","0"
"pit-trial","128","1579531","0.0-83.0","battery-v0.2","","-1","T","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","80","7","4","lose","no-go","0"
"pit-trial","129","1585421","0.0-84.0","battery-v0.2","","-1","C","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","81","5","3","lose","go","0"
"pit-trial","130","1591420","0.0-85.0","battery-v0.2","","-1","Z","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","82","4","4","lose","no-go","0"
"pit-trial","131","1596282","0.0-86.0","battery-v0.2","","-1","B","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","83","6","2","win","no-go","0"
"pit-trial","132","1599879","0.0-87.0","battery-v0.2","","741.5","T","elianto","#f73b6a7A","-1","32","0","0","1593.199999988079","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","84","7","4","lose","no-go","1"
"pit-trial","133","1604734","0.0-88.0","battery-v0.2","","-1","Z","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","85","4","4","lose","no-go","0"
"pit-trial","134","1609590","0.0-89.0","battery-v0.2","","-1","B","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","86","6","2","win","no-go","0"
"pit-trial","135","1614449","0.0-90.0","battery-v0.2","","-1","C","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","87","5","3","lose","go","0"
"pit-trial","136","1618167","0.0-91.0","battery-v0.2","","863","T","elianto","#f73b6a7A","-1","32","0","-10","1713.1000000238419","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","88","7","4","lose","no-go","0"
"pit-trial","137","1621690","0.0-92.0","battery-v0.2","","667.3000000119209","T","elianto","#f73b6a7A","-1","32","0","-10","1518.4000000357628","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","89","7","4","lose","no-go","0"
"pit-trial","138","1625457","0.0-93.0","battery-v0.2","","908.3999999761581","B","elianto","#3366ff99","-1","32","0","0","1759.5999999642372","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","90","6","2","win","no-go","0"
"pit-trial","139","1629256","0.0-94.0","battery-v0.2","","940.3000000119209","C","elianto","#f73b6a7A","32","32","1","0","1790.300000011921","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","91","5","3","lose","go","0"
"pit-trial","140","1634120","0.0-95.0","battery-v0.2","","-1","Z","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","92","4","4","lose","no-go","0"
"pit-trial","141","1638981","0.0-96.0","battery-v0.2","","-1","C","elianto","#f73b6a7A","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","93","5","3","lose","go","1"
"pit-trial","142","1642520","0.0-97.0","battery-v0.2","","685.3000000119209","T","elianto","#f73b6a7A","-1","32","0","-10","1535.300000011921","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","94","7","4","lose","no-go","0"
"pit-trial","143","1646345","0.0-98.0","battery-v0.2","","966.1999999880791","B","elianto","#3366ff99","-1","32","0","0","1816.699999988079","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","95","6","2","win","no-go","0"
"pit-trial","144","1651206","0.0-99.0","battery-v0.2","","-1","X","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","96","8","4","lose","no-go","0"
"pit-trial","145","1654859","0.0-100.0","battery-v0.2","","799.5","T","elianto","#f73b6a7A","-1","32","0","-10","1650.6000000238419","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","97","7","4","lose","no-go","0"
"pit-trial","146","1658722","0.0-101.0","battery-v0.2","","1009.1000000238419","C","elianto","#f73b6a7A","32","32","1","0","1859.4000000357628","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","98","5","3","lose","go","0"
"pit-trial","147","1662342","0.0-102.0","battery-v0.2","","762.0999999642372","X","elianto","#f73b6a7A","-1","32","0","-10","1612.5","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","99","8","4","lose","no-go","0"
"pit-trial","148","1666005","0.0-103.0","battery-v0.2","","807.6000000238419","B","elianto","#3366ff99","-1","32","0","0","1660","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","100","6","2","win","no-go","0"
"pit-trial","149","1670868","0.0-104.0","battery-v0.2","","-1","X","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","101","8","4","lose","no-go","0"
"pit-trial","150","1674732","0.0-105.0","battery-v0.2","","1009.5999999642372","N","elianto","#f73b6a7A","32","32","1","0","1859.9000000357628","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","102","10","3","lose","go","0"
"pit-trial","151","1679595","0.0-106.0","battery-v0.2","","-1","B","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","103","6","2","win","no-go","0"
"pit-trial","152","1683337","0.0-107.0","battery-v0.2","","885.8999999761581","F","elianto","#3366ff99","32","32","1","+10","1737","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","104","9","1","win","go","0"
"pit-trial","153","1688198","0.0-108.0","battery-v0.2","","-1","X","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","105","8","4","lose","no-go","0"
"pit-trial","154","1692001","0.0-109.0","battery-v0.2","","948.4000000357628","N","elianto","#f73b6a7A","32","32","1","-10","1798.9000000357628","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","106","10","3","lose","go","1"
"pit-trial","155","1696853","0.0-110.0","battery-v0.2","","-1","F","elianto","#3366ff99","32","-1","0","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","107","9","1","win","go","1"
"pit-trial","156","1701716","0.0-111.0","battery-v0.2","","-1","B","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","108","6","2","win","no-go","0"
"pit-trial","157","1705444","0.0-112.0","battery-v0.2","","873.1999999880791","Q","elianto","#3366ff99","32","32","1","+10","1723.4000000357628","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","109","11","1","win","go","0"
"pit-trial","158","1710308","0.0-113.0","battery-v0.2","","-1","F","elianto","#3366ff99","32","-1","0","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","110","9","1","win","go","1"
"pit-trial","159","1714049","0.0-114.0","battery-v0.2","","885.2000000476837","N","elianto","#f73b6a7A","32","32","1","0","1736.800000011921","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","111","10","3","lose","go","0"
"pit-trial","160","1718908","0.0-115.0","battery-v0.2","","-1","X","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","112","8","4","lose","no-go","0"
"pit-trial","161","1722625","0.0-116.0","battery-v0.2","","857.5","F","elianto","#3366ff99","32","32","1","0","1708","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","113","9","1","win","go","1"
"pit-trial","162","1727490","0.0-117.0","battery-v0.2","","-1","X","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","114","8","4","lose","no-go","0"
"pit-trial","163","1731097","0.0-118.0","battery-v0.2","","747.1000000238419","Q","elianto","#3366ff99","32","32","1","+10","1597.5","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","115","11","1","win","go","0"
"pit-trial","164","1735958","0.0-119.0","battery-v0.2","","-1","N","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","116","10","3","lose","go","0"
"pit-trial","165","1740821","0.0-120.0","battery-v0.2","","-1","F","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","117","9","1","win","go","0"
"pit-trial","166","1745685","0.0-121.0","battery-v0.2","","-1","X","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","118","8","4","lose","no-go","0"
"pit-trial","167","1749415","0.0-122.0","battery-v0.2","","876","Q","elianto","#3366ff99","32","32","1","+10","1726","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","119","11","1","win","go","0"
"pit-trial","168","1754168","0.0-123.0","battery-v0.2","","1895.0999999642372","N","elianto","#f73b6a7A","32","32","1","0","2745.5","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","120","10","3","lose","go","0"
"pit-trial","169","1757780","0.0-124.0","battery-v0.2","","752.8000000119209","N","elianto","#f73b6a7A","32","32","1","0","1603","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","121","10","3","lose","go","0"
"pit-trial","170","1761838","0.0-125.0","battery-v0.2","","1201.699999988079","F","elianto","#3366ff99","32","32","1","+10","2051.900000035763","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","122","9","1","win","go","0"
"pit-trial","171","1766698","0.0-126.0","battery-v0.2","","-1","X","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","123","8","4","lose","no-go","0"
"pit-trial","172","1770320","0.0-127.0","battery-v0.2","","761.3000000119209","Q","elianto","#3366ff99","32","32","1","+10","1612.300000011921","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","124","11","1","win","go","0"
"pit-trial","173","1774044","0.0-128.0","battery-v0.2","","864","F","elianto","#3366ff99","32","32","1","+10","1715.300000011921","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","125","9","1","win","go","0"
"pit-trial","174","1778904","0.0-129.0","battery-v0.2","","-1","X","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","126","8","4","lose","no-go","0"
"pit-trial","175","1782645","0.0-130.0","battery-v0.2","","884.6000000238419","Q","elianto","#3366ff99","32","32","1","+10","1734.9000000357628","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","127","11","1","win","go","0"
"pit-trial","176","1786620","0.0-131.0","battery-v0.2","","1116.6000000238419","N","elianto","#f73b6a7A","32","32","1","0","1967.1000000238419","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","128","10","3","lose","go","0"
"pit-trial","177","1790352","0.0-132.0","battery-v0.2","","873.1000000238419","N","elianto","#f73b6a7A","32","32","1","0","1723.199999988079","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","129","10","3","lose","go","0"
"pit-trial","178","1795210","0.0-133.0","battery-v0.2","","-1","X","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","130","8","4","lose","no-go","0"
"pit-trial","179","1799204","0.0-134.0","battery-v0.2","","1140.6000000238419","F","elianto","#3366ff99","32","32","1","+10","1991","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","131","9","1","win","go","0"
"pit-trial","180","1802909","0.0-135.0","battery-v0.2","","851.6999999880791","Q","elianto","#3366ff99","32","32","1","+10","1701.800000011921","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","132","11","1","win","go","0"
"pit-trial","181","1806522","0.0-136.0","battery-v0.2","","766.1000000238419","Q","elianto","#3366ff99","32","32","1","+10","1616.199999988079","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","133","11","1","win","go","0"
"pit-trial","182","1810829","0.0-137.0","battery-v0.2","","1454.699999988079","F","elianto","#3366ff99","32","32","1","+10","2305.300000011921","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","134","9","1","win","go","0"
"pit-trial","183","1815329","0.0-138.0","battery-v0.2","","1646.8999999761581","N","elianto","#f73b6a7A","32","32","1","0","2497.899999976158","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","135","10","3","lose","go","0"
"pit-trial","184","1820185","0.0-139.0","battery-v0.2","","-1","X","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","136","8","4","lose","no-go","0"
"pit-trial","185","1824304","0.0-140.0","battery-v0.2","","1266.2999999523163","N","elianto","#f73b6a7A","32","32","1","-10","2116.899999976158","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","137","10","3","lose","go","1"
"pit-trial","186","1827909","0.0-141.0","battery-v0.2","","747.7000000476837","Q","elianto","#3366ff99","32","32","1","+10","1599.3999999761581","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","138","11","1","win","go","0"
"pit-trial","187","1831834","0.0-142.0","battery-v0.2","","1071.9000000357628","F","elianto","#3366ff99","32","32","1","+10","1922.2000000476837","1","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","139","9","1","win","go","0"
"pit-trial","188","1836693","0.0-143.0","battery-v0.2","","-1","X","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","140","8","4","lose","no-go","0"
"pit-instructions","189","1847923","0.0-144.0","battery-v0.2","[{""page_index"":0,""viewing_time"":6634},{""page_index"":1,""viewing_time"":4594.899999976158}]","11229.799999952316","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","190","1851533","0.0-145.0","battery-v0.2","","747.6999999880791","K","elianto","#3366ff99","32","32","1","+10","1599.300000011921","1","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","141","3","1","win","go","0"
"pit-trial","191","1855299","0.0-146.0","battery-v0.2","","907.3999999761581","V","elianto","#3366ff99","-1","32","0","+10","1758.699999988079","1","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","142","0","2","win","no-go","1"
"pit-trial","192","1858987","0.0-147.0","battery-v0.2","","834.8999999761581","D","elianto","#f73b6a7A","-1","32","0","-10","1685.300000011921","1","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","143","2","4","lose","no-go","0"
"pit-trial","193","1863849","0.0-148.0","battery-v0.2","","-1","J","elianto","#f73b6a7A","32","-1","0","-10","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","144","1","3","lose","go","0"
"pit-trial","194","1868709","0.0-149.0","battery-v0.2","","-1","J","elianto","#f73b6a7A","32","-1","0","-10","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","145","1","3","lose","go","0"
"pit-trial","195","1873568","0.0-150.0","battery-v0.2","","-1","K","elianto","#3366ff99","32","-1","0","0","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","146","3","1","win","go","0"
"pit-trial","196","1878431","0.0-151.0","battery-v0.2","","-1","V","elianto","#3366ff99","-1","-1","1","+10","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","147","0","2","win","no-go","0"
"pit-trial","197","1883292","0.0-152.0","battery-v0.2","","-1","D","elianto","#f73b6a7A","-1","-1","1","0","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","148","2","4","lose","no-go","0"
"pit-trial","198","1888152","0.0-153.0","battery-v0.2","","-1","D","elianto","#f73b6a7A","-1","-1","1","0","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","149","2","4","lose","no-go","0"
"pit-trial","199","1893013","0.0-154.0","battery-v0.2","","-1","V","elianto","#3366ff99","-1","-1","1","+10","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","150","0","2","win","no-go","0"
"pit-trial","200","1897871","0.0-155.0","battery-v0.2","","-1","J","elianto","#f73b6a7A","32","-1","0","-10","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","151","1","3","lose","go","0"
"pit-trial","201","1902732","0.0-156.0","battery-v0.2","","-1","K","elianto","#3366ff99","32","-1","0","0","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","152","3","1","win","go","0"
"pit-trial","202","1907586","0.0-157.0","battery-v0.2","","-1","V","elianto","#3366ff99","-1","-1","1","+10","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","153","0","2","win","no-go","0"
"pit-trial","203","1912446","0.0-158.0","battery-v0.2","","-1","J","elianto","#f73b6a7A","32","-1","0","-10","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","154","1","3","lose","go","0"
"pit-trial","204","1917308","0.0-159.0","battery-v0.2","","-1","D","elianto","#f73b6a7A","-1","-1","1","0","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","155","2","4","lose","no-go","0"
"pit-trial","205","1922164","0.0-160.0","battery-v0.2","","-1","K","elianto","#3366ff99","32","-1","0","0","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","156","3","1","win","go","0"
"pit-trial","206","1927025","0.0-161.0","battery-v0.2","","-1","V","elianto","#3366ff99","-1","-1","1","0","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","157","0","2","win","no-go","1"
"pit-trial","207","1931886","0.0-162.0","battery-v0.2","","-1","D","elianto","#f73b6a7A","-1","-1","1","-10","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","158","2","4","lose","no-go","1"
"pit-trial","208","1936744","0.0-163.0","battery-v0.2","","-1","K","elianto","#3366ff99","32","-1","0","0","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","159","3","1","win","go","0"
"pit-trial","209","1941599","0.0-164.0","battery-v0.2","","-1","J","elianto","#f73b6a7A","32","-1","0","-10","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","160","1","3","lose","go","0"
"pit-trial","210","1946453","0.0-165.0","battery-v0.2","","-1","K","elianto","#3366ff99","32","-1","0","0","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","161","3","1","win","go","0"
"pit-trial","211","1951307","0.0-166.0","battery-v0.2","","-1","J","elianto","#f73b6a7A","32","-1","0","-10","","0","3","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","162","1","3","lose","go","0"
