"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","quiz"
"pit-trial","20","49993","0.0-1.0-7.0-4.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"call-function","21","49996","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","22","61685","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":11522.399999999907},{""page_index"":1,""viewing_time"":164.5}]","11687.799999999814","","","","","","","","","","","","","","",""
"pit-trial","23","63922","0.0-1.0-10.0-0.0","battery-v0.2","","234.89999999990687","&#9789;","elianto","#f73b6a7A","32","32","1","0","1734.8999999999069","1","0","4","","","",""
"pit-trial","24","66122","0.0-1.0-10.0-1.0","battery-v0.2","","197.39999999990687","&#9789;","elianto","#f73b6a7A","32","32","1","0","1697.4000000003725","1","0","4","","","",""
"pit-trial","25","68260","0.0-1.0-10.0-2.0","battery-v0.2","","135.10000000009313","&#9789;","elianto","#f73b6a7A","32","32","1","0","1634.7000000001863","1","0","4","","","",""
"pit-trial","26","70475","0.0-1.0-10.0-3.0","battery-v0.2","","212.1999999997206","&#9789;","elianto","#f73b6a7A","32","32","1","0","1712.2999999998137","1","0","4","","","",""
"pit-trial","27","72635","0.0-1.0-10.0-4.0","battery-v0.2","","157.20000000018626","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1657.2999999998137","1","0","4","","","",""
"call-function","28","72637","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","29","89569","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":13567.5},{""page_index"":1,""viewing_time"":1861.5},{""page_index"":2,""viewing_time"":376.10000000009313},{""page_index"":3,""viewing_time"":264.10000000009313},{""page_index"":4,""viewing_time"":211.5},{""page_index"":5,""viewing_time"":306.6999999997206},{""page_index"":6,""viewing_time"":343.5}]","16931.5","","","","","","","","","","","","","","",""
"pit-comprehension","30","96222","0.0-1.0-13.0","battery-v0.2","","6649.300000000279","","","","","","","","","","","","","SPACE,10,10,True,True,True","0","1"
