"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","quiz"
"pit-instructions","32","232546","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":15315.100000000093},{""page_index"":1,""viewing_time"":821}]","16136.600000000093","","","","","","","","","","","","","","",""
"pit-trial","33","236521","0.0-1.0-10.0-0.0","battery-v0.2","","471.89999999990687","&#9789;","elianto","#f73b6a7A","32","32","1","0","1971.6000000000931","1","0","4","","","",""
"pit-trial","34","240112","0.0-1.0-10.0-1.0","battery-v0.2","","87.19999999995343","&#9789;","elianto","#f73b6a7A","32","32","1","0","1587.1999999999534","1","0","4","","","",""
"pit-trial","35","243623","0.0-1.0-10.0-2.0","battery-v0.2","","7.5","&#9789;","elianto","#f73b6a7A","32","32","1","0","1507.3999999999069","1","0","4","","","",""
"pit-trial","36","248231","0.0-1.0-10.0-3.0","battery-v0.2","","1104.3000000000466","&#9789;","elianto","#f73b6a7A","32","32","1","0","1467.8000000000466,2604.3000000000466","2","0","4","","","",""
"pit-trial","37","252056","0.0-1.0-10.0-4.0","battery-v0.2","","322.19999999995343","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1822.0999999998603","1","0","4","","","",""
"call-function","38","252057","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","39","270347","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":14437.199999999953},{""page_index"":1,""viewing_time"":798.3999999999069},{""page_index"":2,""viewing_time"":446.20000000018626},{""page_index"":3,""viewing_time"":359.69999999995343},{""page_index"":4,""viewing_time"":752.0999999998603},{""page_index"":5,""viewing_time"":843.9000000001397},{""page_index"":6,""viewing_time"":650.0999999998603}]","18288.399999999907","","","","","","","","","","","","","","",""
"pit-comprehension","40","283955","0.0-1.0-13.0","battery-v0.2","","13603.800000000047","","","","","","","","","","","","","SPACE,10,10,True,True,True","1","1"
"instructions","41","293427","0.0-1.0-14.0-0.0-0.0","battery-v0.2","[{""page_index"":0,""viewing_time"":9468.5}]","9469","","","","","","","","","","","","","","",""
