"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","51","484378","0.0-3.0","battery-v0.2","","318.40000000037253","&#9733;","elianto","#3366ff99","-1","32","0","+10","1168.6000000000931","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","1","2","2","win","no-go","1"
"pit-trial","52","487448","0.0-4.0","battery-v0.2","","215","&#9752;","elianto","#f73b6a7A","32","32","1","0","1065.1000000000931","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","2","3","3","lose","go","0"
"pit-trial","53","490453","0.0-5.0","battery-v0.2","","148.39999999990687","&#9730;","elianto","#3366ff99","32","32","1","0","998.7000000001863","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","3","1","1","win","go","1"
"pit-trial","54","493601","0.0-6.0","battery-v0.2","","293.10000000009313","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","1143.2000000001863","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","4","0","4","lose","no-go","0"
"pit-trial","55","496638","0.0-7.0","battery-v0.2","","181.3000000002794","&#9730;","elianto","#3366ff99","32","32","1","+10","1032.6000000000931","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","5","1","1","win","go","0"
"pit-trial","56","501272","0.0-8.0","battery-v0.2","","1779.7999999998137","&#9752;","elianto","#f73b6a7A","32","32","1","0","2630.1999999997206","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","6","3","3","lose","go","0"
"pit-trial","57","504702","0.0-9.0","battery-v0.2","","577","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","1427.1000000000931","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","7","0","4","lose","no-go","0"
"pit-trial","58","507864","0.0-10.0","battery-v0.2","","307.1999999997206","&#9733;","elianto","#3366ff99","-1","32","0","0","1158.2999999998137","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","8","2","2","win","no-go","0"
"pit-trial","59","511747","0.0-11.0","battery-v0.2","","1027.3999999999069","&#9752;","elianto","#f73b6a7A","32","32","1","0","1877.5","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","9","3","3","lose","go","0"
"pit-trial","60","514804","0.0-12.0","battery-v0.2","","203.8000000002794","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","1054.7000000001863","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","10","0","4","lose","no-go","0"
"pit-trial","61","517953","0.0-13.0","battery-v0.2","","295.39999999990687","&#9733;","elianto","#3366ff99","-1","32","0","0","1147.1000000000931","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","11","2","2","win","no-go","0"
"pit-trial","62","520935","0.0-14.0","battery-v0.2","","130.70000000018626","&#9730;","elianto","#3366ff99","32","32","1","+10","980.9000000003725","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","12","1","1","win","go","0"
"pit-trial","63","523962","0.0-15.0","battery-v0.2","","173.89999999990687","&#9752;","elianto","#f73b6a7A","32","32","1","0","1023.8999999999069","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","13","3","3","lose","go","0"
"pit-trial","64","526987","0.0-16.0","battery-v0.2","","171.60000000009313","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","1023.7000000001863","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","14","0","4","lose","no-go","0"
"pit-trial","65","531839","0.0-17.0","battery-v0.2","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","15","2","2","win","no-go","0"
"pit-trial","66","534849","0.0-18.0","battery-v0.2","","158.39999999990687","&#9730;","elianto","#3366ff99","32","32","1","+10","1008.8999999999069","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","16","1","1","win","go","0"
"pit-trial","67","537892","0.0-19.0","battery-v0.2","","186.89999999990687","&#9730;","elianto","#3366ff99","32","32","1","+10","1037.2000000001863","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","17","1","1","win","go","0"
"pit-trial","68","541150","0.0-20.0","battery-v0.2","","405.29999999981374","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","1255.3999999999069","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","18","0","4","lose","no-go","0"
"pit-trial","69","544153","0.0-21.0","battery-v0.2","","151.79999999981374","&#9752;","elianto","#f73b6a7A","32","32","1","0","1002.6000000000931","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","19","3","3","lose","go","0"
"pit-trial","70","547225","0.0-22.0","battery-v0.2","","220","&#9733;","elianto","#3366ff99","-1","32","0","0","1070","1","1","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","20","2","2","win","no-go","0"
"pit-instructions","71","563107","0.0-23.0","battery-v0.2","[{""page_index"":0,""viewing_time"":8311.899999999907},{""page_index"":1,""viewing_time"":7569.600000000093}]","15881.799999999814","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","72","567285","0.0-24.0","battery-v0.2","","1324.8999999999069","l","elianto","#f73b6a7A","32","32","1","0","2175.100000000093","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","21","1","3","lose","go","0"
"pit-trial","73","570875","0.0-25.0","battery-v0.2","","734.7999999998137","u","elianto","#3366ff99","-1","32","0","+10","1585.1999999997206","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","22","0","2","win","no-go","1"
"pit-trial","74","574740","0.0-26.0","battery-v0.2","","1012.7000000001863","a","elianto","#f73b6a7A","-1","32","0","0","1863.7999999998137","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","23","2","4","lose","no-go","1"
"pit-trial","75","578367","0.0-27.0","battery-v0.2","","771.2000000001863","g","elianto","#3366ff99","32","32","1","+10","1621.7000000001863","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","24","3","1","win","go","0"
"pit-trial","76","581854","0.0-28.0","battery-v0.2","","631","g","elianto","#3366ff99","32","32","1","+10","1483","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","25","3","1","win","go","0"
"pit-trial","77","585748","0.0-29.0","battery-v0.2","","1038.2000000001863","u","elianto","#3366ff99","-1","32","0","0","1888.3000000002794","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","26","0","2","win","no-go","0"
"pit-trial","78","589549","0.0-30.0","battery-v0.2","","945.1999999997206","a","elianto","#f73b6a7A","-1","32","0","-10","1795.5999999996275","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","27","2","4","lose","no-go","0"
"pit-trial","79","592878","0.0-31.0","battery-v0.2","","474.39999999990687","l","elianto","#f73b6a7A","32","32","1","-10","1326.2999999998137","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","28","1","3","lose","go","1"
"pit-trial","80","596430","0.0-32.0","battery-v0.2","","700.1000000000931","l","elianto","#f73b6a7A","32","32","1","0","1551.4000000003725","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","29","1","3","lose","go","0"
"pit-trial","81","600089","0.0-33.0","battery-v0.2","","804.3999999999069","u","elianto","#3366ff99","-1","32","0","0","1654.6999999997206","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","30","0","2","win","no-go","0"
"pit-trial","82","603645","0.0-34.0","battery-v0.2","","700.6000000000931","g","elianto","#3366ff99","32","32","1","0","1551","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","31","3","1","win","go","1"
"pit-trial","83","607390","0.0-35.0","battery-v0.2","","890.1000000000931","a","elianto","#f73b6a7A","-1","32","0","0","1740.2999999998137","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","32","2","4","lose","no-go","1"
"pit-trial","84","610785","0.0-36.0","battery-v0.2","","542.7999999998137","l","elianto","#f73b6a7A","32","32","1","0","1393.0999999996275","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","33","1","3","lose","go","0"
"pit-trial","85","614240","0.0-37.0","battery-v0.2","","600.7999999998137","a","elianto","#f73b6a7A","-1","32","0","-10","1451.6000000000931","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","34","2","4","lose","no-go","0"
"pit-trial","86","617807","0.0-38.0","battery-v0.2","","712.6000000000931","g","elianto","#3366ff99","32","32","1","+10","1563","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","35","3","1","win","go","0"
"pit-trial","87","622661","0.0-39.0","battery-v0.2","","-1","u","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","36","0","2","win","no-go","0"
"pit-trial","88","626208","0.0-40.0","battery-v0.2","","695.3000000002794","g","elianto","#3366ff99","32","32","1","+10","1545.4000000003725","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","37","3","1","win","go","0"
"pit-trial","89","630246","0.0-41.0","battery-v0.2","","1186.3999999999069","u","elianto","#3366ff99","-1","32","0","0","2036.6000000000931","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","38","0","2","win","no-go","0"
"pit-trial","90","633952","0.0-42.0","battery-v0.2","","849.8999999999069","l","elianto","#f73b6a7A","32","32","1","0","1700.0999999996275","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","39","1","3","lose","go","0"
"pit-trial","91","637760","0.0-43.0","battery-v0.2","","954.7000000001863","a","elianto","#f73b6a7A","-1","32","0","-10","1806.7000000001863","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","40","2","4","lose","no-go","0"
"pit-trial","92","641309","0.0-44.0","battery-v0.2","","694.0999999996275","g","elianto","#3366ff99","32","32","1","+10","1544.0999999996275","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","41","3","1","win","go","0"
"pit-trial","93","645876","0.0-45.0","battery-v0.2","","1712","l","elianto","#f73b6a7A","32","32","1","0","2562.100000000093","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","42","1","3","lose","go","0"
"pit-trial","94","650728","0.0-46.0","battery-v0.2","","-1","a","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","43","2","4","lose","no-go","0"
"pit-trial","95","655584","0.0-47.0","battery-v0.2","","-1","u","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","44","0","2","win","no-go","0"
"pit-trial","96","659408","0.0-48.0","battery-v0.2","","970.3999999999069","l","elianto","#f73b6a7A","32","32","1","-10","1820.7999999998137","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","45","1","3","lose","go","1"
"pit-trial","97","663478","0.0-49.0","battery-v0.2","","1215.8999999999069","g","elianto","#3366ff99","32","32","1","+10","2068","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","46","3","1","win","go","0"
"pit-trial","98","668338","0.0-50.0","battery-v0.2","","-1","u","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","47","0","2","win","no-go","0"
"pit-trial","99","673196","0.0-51.0","battery-v0.2","","-1","a","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","48","2","4","lose","no-go","0"
"pit-trial","100","678052","0.0-52.0","battery-v0.2","","-1","a","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","49","2","4","lose","no-go","0"
"pit-trial","101","681747","0.0-53.0","battery-v0.2","","842.6000000000931","g","elianto","#3366ff99","32","32","1","+10","1692.7000000001863","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","50","3","1","win","go","0"
"pit-trial","102","686257","0.0-54.0","battery-v0.2","","1659","l","elianto","#f73b6a7A","32","32","1","-10","2509","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","51","1","3","lose","go","1"
"pit-trial","103","691114","0.0-55.0","battery-v0.2","","-1","u","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","52","0","2","win","no-go","0"
"pit-trial","104","694942","0.0-56.0","battery-v0.2","","976.3000000002794","l","elianto","#f73b6a7A","32","32","1","0","1827","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","53","1","3","lose","go","0"
"pit-trial","105","699555","0.0-57.0","battery-v0.2","","1759.9000000003725","a","elianto","#f73b6a7A","-1","32","0","-10","2610.100000000093","1","2","","","","","","","5ee95e0e8737a0304baac70a&order=2&STUDY_ID=61bb98616f28aedf5237274a","54","2","4","lose","no-go","0"
