"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value"
"pit-trial","22","101770","0.0-1.0-1.20-0.20","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","23","106763","0.0-1.0-1.21-0.21","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","24","111757","0.0-1.0-1.22-0.22","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","25","116759","0.0-1.0-1.23-0.23","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","26","121762","0.0-1.0-1.24-0.24","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","27","126759","0.0-1.0-1.25-0.25","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","28","131763","0.0-1.0-1.26-0.26","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","29","136762","0.0-1.0-1.27-0.27","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","30","141771","0.0-1.0-1.28-0.28","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","31","146760","0.0-1.0-1.29-0.29","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","32","151764","0.0-1.0-1.30-0.30","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","33","156759","0.0-1.0-1.31-0.31","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","34","161772","0.0-1.0-1.32-0.32","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","35","166769","0.0-1.0-1.33-0.33","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","36","171770","0.0-1.0-1.34-0.34","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","37","176773","0.0-1.0-1.35-0.35","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","38","181769","0.0-1.0-1.36-0.36","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","39","186760","0.0-1.0-1.37-0.37","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","40","191771","0.0-1.0-1.38-0.38","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","41","196772","0.0-1.0-1.39-0.39","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","42","201765","0.0-1.0-1.40-0.40","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","43","206771","0.0-1.0-1.41-0.41","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","44","211760","0.0-1.0-1.42-0.42","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","45","216772","0.0-1.0-1.43-0.43","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","46","221767","0.0-1.0-1.44-0.44","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","47","226766","0.0-1.0-1.45-0.45","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","48","231772","0.0-1.0-1.46-0.46","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","49","236759","0.0-1.0-1.47-0.47","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","50","241761","0.0-1.0-1.48-0.48","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","51","246760","0.0-1.0-1.49-0.49","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","52","251768","0.0-1.0-1.50-0.50","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","53","256764","0.0-1.0-1.51-0.51","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","54","261768","0.0-1.0-1.52-0.52","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","55","266763","0.0-1.0-1.53-0.53","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","56","271769","0.0-1.0-1.54-0.54","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","57","276766","0.0-1.0-1.55-0.55","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","58","281765","0.0-1.0-1.56-0.56","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","59","286760","0.0-1.0-1.57-0.57","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","60","291773","0.0-1.0-1.58-0.58","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","61","296764","0.0-1.0-1.59-0.59","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"pit-trial","62","301758","0.0-1.0-1.60-0.60","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","+1","","0","0","1",""
"call-function","63","301760","0.0-1.0-2.0","battery-v0.2","","","","","","","","","","","","","",""
